Date,Time,Category,Sub-Category,Price,Sales Volume
7/26/2022,8:47:00,Bread,Whole Wheat,$6.44 ,1
7/26/2022,13:14:00,Bread,White,$6.00 ,1
7/26/2022,15:03:00,Cakes,Carrot Cake,$4.75 ,2
7/26/2022,17:08:00,Cakes,Banana Nut Pound,$9.15 ,1
7/26/2022,11:02:00,Cakes,Chocolate Cup Cake,$3.00 ,1
7/26/2022,8:29:00,Pastries,Muffin,$9.15 ,9
7/26/2022,9:51:00,Pastries,Cannoli,$6.45 ,12
7/26/2022,14:37:00,Pastries,Danish,$4.25 ,7
7/26/2022,13:43:00,Pastries,Brownies,$4.25 ,6
7/26/2022,8:00:00,Pastries,Eclair,$4.50 ,34
7/26/2022,15:16:00,Pastries,French Roll,$4.65 ,2
7/26/2022,18:05:00,Pastries,Napolean,$5.10 ,6
7/26/2022,16:36:00,Cookies,Oatmeal Raisin,$2.90 ,5
7/26/2022,12:35:00,Cookies,Sugar Cookie,$2.65 ,3
7/26/2022,13:44:00,Cookies,Black & White,$4.25 ,3
7/26/2022,12:14:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
7/26/2022,18:09:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,4
7/26/2022,17:33:00,Candy & Treats,Peppermint Chocolate,$5.00 ,2
7/26/2022,15:26:00,Candy & Treats,Local Honey,$7.00 ,2
7/26/2022,17:35:00,Candy & Treats,Popcorn,$3.50 ,3
7/27/2022,17:13:00,Bread,Sourdough,$6.50 ,2
7/27/2022,14:22:00,Bread,Baguette,$4.50 ,2
7/27/2022,10:38:00,Bread,Rye,$6.25 ,1
7/27/2022,12:17:00,Bread,Whole Wheat,$6.44 ,1
7/27/2022,15:49:00,Bread,White,$6.00 ,1
7/27/2022,9:26:00,Cakes,Carrot Cake,$4.75 ,2
7/27/2022,9:39:00,Cakes,Banana Nut Pound,$9.15 ,1
7/27/2022,16:59:00,Cakes,Chocolate Cup Cake,$3.00 ,1
7/27/2022,10:30:00,Pastries,Muffin,$9.15 ,8
7/27/2022,11:51:00,Pastries,Cannoli,$6.45 ,13
7/27/2022,12:51:00,Pastries,Danish,$4.25 ,5
7/27/2022,16:05:00,Pastries,Brownies,$4.25 ,6
7/27/2022,11:57:00,Pastries,Eclair,$4.50 ,30
7/27/2022,9:02:00,Pastries,French Roll,$4.65 ,2
7/27/2022,12:21:00,Pastries,Napolean,$5.10 ,4
7/27/2022,8:09:00,Cookies,Oatmeal Raisin,$2.90 ,4
7/27/2022,13:49:00,Cookies,Sugar Cookie,$2.65 ,3
7/27/2022,16:42:00,Cookies,Black & White,$4.25 ,4
7/27/2022,17:25:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
7/27/2022,11:43:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,4
7/27/2022,10:04:00,Candy & Treats,Peppermint Chocolate,$5.00 ,2
7/27/2022,15:57:00,Candy & Treats,Local Honey,$7.00 ,2
7/27/2022,12:13:00,Candy & Treats,Popcorn,$3.50 ,3
7/28/2022,13:28:00,Bread,Sourdough,$6.50 ,2
7/28/2022,12:33:00,Bread,Baguette,$4.50 ,2
7/28/2022,11:21:00,Bread,Rye,$6.25 ,2
7/28/2022,10:26:00,Bread,Whole Wheat,$6.44 ,1
7/28/2022,16:03:00,Bread,White,$6.00 ,1
7/28/2022,14:55:00,Cakes,Carrot Cake,$4.75 ,3
7/28/2022,12:34:00,Cakes,Banana Nut Pound,$9.15 ,1
7/28/2022,14:02:00,Cakes,Chocolate Cup Cake,$3.00 ,1
7/28/2022,14:28:00,Pastries,Muffin,$9.15 ,6
7/28/2022,11:37:00,Pastries,Cannoli,$6.45 ,13
7/28/2022,16:14:00,Pastries,Danish,$4.25 ,7
7/28/2022,12:57:00,Pastries,Brownies,$4.25 ,6
7/28/2022,12:59:00,Pastries,Eclair,$4.50 ,31
7/28/2022,16:32:00,Pastries,French Roll,$4.65 ,2
7/28/2022,11:35:00,Pastries,Napolean,$5.10 ,5
7/28/2022,12:11:00,Cookies,Oatmeal Raisin,$2.90 ,4
7/28/2022,13:51:00,Cookies,Sugar Cookie,$2.65 ,3
7/28/2022,11:24:00,Cookies,Black & White,$4.25 ,4
7/28/2022,18:54:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
7/28/2022,12:25:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,3
7/28/2022,10:34:00,Candy & Treats,Peppermint Chocolate,$5.00 ,2
7/28/2022,8:21:00,Candy & Treats,Local Honey,$7.00 ,2
7/28/2022,13:03:00,Candy & Treats,Popcorn,$3.50 ,3
7/29/2022,15:52:00,Bread,Sourdough,$6.50 ,1
7/29/2022,15:59:00,Bread,Baguette,$4.50 ,2
7/29/2022,12:45:00,Bread,Rye,$6.25 ,2
7/29/2022,8:25:00,Bread,Whole Wheat,$6.44 ,1
7/29/2022,13:28:00,Bread,White,$6.00 ,1
7/29/2022,17:21:00,Cakes,Carrot Cake,$4.75 ,2
7/29/2022,13:05:00,Cakes,Banana Nut Pound,$9.15 ,1
7/29/2022,13:25:00,Cakes,Chocolate Cup Cake,$3.00 ,1
7/29/2022,10:13:00,Pastries,Muffin,$9.15 ,7
7/29/2022,17:11:00,Pastries,Cannoli,$6.45 ,10
7/29/2022,8:38:00,Pastries,Danish,$4.25 ,6
7/29/2022,8:34:00,Pastries,Brownies,$4.25 ,6
7/29/2022,13:57:00,Pastries,Eclair,$4.50 ,32
7/29/2022,13:06:00,Pastries,French Roll,$4.65 ,2
7/29/2022,8:31:00,Pastries,Napolean,$5.10 ,6
7/29/2022,18:44:00,Cookies,Oatmeal Raisin,$2.90 ,4
7/29/2022,12:46:00,Cookies,Sugar Cookie,$2.65 ,3
7/29/2022,8:42:00,Cookies,Black & White,$4.25 ,3
7/29/2022,17:06:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
7/29/2022,11:06:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,4
7/29/2022,9:06:00,Candy & Treats,Peppermint Chocolate,$5.00 ,3
7/29/2022,15:49:00,Candy & Treats,Local Honey,$7.00 ,2
7/29/2022,16:24:00,Candy & Treats,Popcorn,$3.50 ,3
7/30/2022,9:38:00,Bread,Sourdough,$6.50 ,2
7/30/2022,18:01:00,Bread,Baguette,$4.50 ,2
7/30/2022,10:21:00,Bread,Rye,$6.25 ,1
7/30/2022,12:45:00,Bread,Whole Wheat,$6.44 ,1
7/30/2022,15:43:00,Bread,White,$6.00 ,1
7/30/2022,14:03:00,Cakes,Carrot Cake,$4.75 ,3
7/30/2022,18:44:00,Cakes,Banana Nut Pound,$9.15 ,1
7/30/2022,10:10:00,Cakes,Chocolate Cup Cake,$3.00 ,1
7/30/2022,18:01:00,Pastries,Muffin,$9.15 ,8
7/30/2022,14:45:00,Pastries,Cannoli,$6.45 ,15
7/30/2022,17:23:00,Pastries,Danish,$4.25 ,6
7/30/2022,11:20:00,Pastries,Brownies,$4.25 ,5
7/30/2022,12:44:00,Pastries,Eclair,$4.50 ,29
7/30/2022,9:43:00,Pastries,French Roll,$4.65 ,2
7/30/2022,10:00:00,Pastries,Napolean,$5.10 ,5
7/30/2022,9:42:00,Cookies,Oatmeal Raisin,$2.90 ,4
7/30/2022,10:11:00,Cookies,Sugar Cookie,$2.65 ,3
7/30/2022,15:57:00,Cookies,Black & White,$4.25 ,5
7/30/2022,13:50:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
7/30/2022,17:22:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,3
7/30/2022,8:00:00,Candy & Treats,Peppermint Chocolate,$5.00 ,3
7/30/2022,10:55:00,Candy & Treats,Local Honey,$7.00 ,2
7/30/2022,14:48:00,Candy & Treats,Popcorn,$3.50 ,3
7/31/2022,8:05:00,Bread,Sourdough,$6.50 ,2
7/31/2022,13:07:00,Bread,Baguette,$4.50 ,2
7/31/2022,13:13:00,Bread,Rye,$6.25 ,2
7/31/2022,10:58:00,Bread,Whole Wheat,$6.44 ,1
7/31/2022,13:51:00,Bread,White,$6.00 ,1
7/31/2022,12:28:00,Cakes,Carrot Cake,$4.75 ,2
7/31/2022,13:02:00,Cakes,Banana Nut Pound,$9.15 ,1
7/31/2022,15:18:00,Cakes,Chocolate Cup Cake,$3.00 ,1
7/31/2022,8:53:00,Pastries,Muffin,$9.15 ,8
7/31/2022,15:06:00,Pastries,Cannoli,$6.45 ,12
7/31/2022,15:45:00,Pastries,Danish,$4.25 ,6
7/31/2022,11:54:00,Pastries,Brownies,$4.25 ,6
7/31/2022,10:29:00,Pastries,Eclair,$4.50 ,37
7/31/2022,16:03:00,Pastries,French Roll,$4.65 ,2
7/31/2022,13:45:00,Pastries,Napolean,$5.10 ,5
7/31/2022,13:41:00,Cookies,Oatmeal Raisin,$2.90 ,5
7/31/2022,8:58:00,Cookies,Sugar Cookie,$2.65 ,2
7/31/2022,11:42:00,Cookies,Black & White,$4.25 ,4
7/31/2022,9:03:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
7/31/2022,8:25:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,3
7/31/2022,12:43:00,Candy & Treats,Peppermint Chocolate,$5.00 ,2
7/31/2022,11:19:00,Candy & Treats,Local Honey,$7.00 ,2
7/31/2022,8:13:00,Candy & Treats,Popcorn,$3.50 ,3
8/1/2022,17:07:00,Bread,Sourdough,$6.50 ,2
8/1/2022,8:17:00,Bread,Baguette,$4.50 ,2
8/1/2022,13:08:00,Bread,Rye,$6.25 ,2
8/1/2022,8:56:00,Bread,Whole Wheat,$6.44 ,1
8/1/2022,11:27:00,Bread,White,$6.00 ,1
8/1/2022,8:32:00,Cakes,Carrot Cake,$4.75 ,3
8/1/2022,17:44:00,Cakes,Banana Nut Pound,$9.15 ,1
8/1/2022,12:04:00,Cakes,Chocolate Cup Cake,$3.00 ,1
8/1/2022,9:34:00,Pastries,Muffin,$9.15 ,8
8/1/2022,12:40:00,Pastries,Cannoli,$6.45 ,10
8/1/2022,17:58:00,Pastries,Danish,$4.25 ,6
8/1/2022,9:14:00,Pastries,Brownies,$4.25 ,5
8/1/2022,18:21:00,Pastries,Eclair,$4.50 ,32
8/1/2022,17:39:00,Pastries,French Roll,$4.65 ,2
8/1/2022,10:34:00,Pastries,Napolean,$5.10 ,4
8/1/2022,13:22:00,Cookies,Oatmeal Raisin,$2.90 ,4
8/1/2022,11:58:00,Cookies,Sugar Cookie,$2.65 ,2
8/1/2022,13:43:00,Cookies,Black & White,$4.25 ,4
8/1/2022,17:21:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
8/1/2022,10:02:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,3
8/1/2022,13:24:00,Candy & Treats,Peppermint Chocolate,$5.00 ,2
8/1/2022,9:02:00,Candy & Treats,Local Honey,$7.00 ,2
8/1/2022,8:26:00,Candy & Treats,Popcorn,$3.50 ,3
8/2/2022,15:36:00,Bread,Sourdough,$6.50 ,2
8/2/2022,17:00:00,Bread,Baguette,$4.50 ,2
8/2/2022,18:01:00,Bread,Rye,$6.25 ,2
8/2/2022,14:36:00,Bread,Whole Wheat,$6.44 ,1
8/2/2022,14:58:00,Bread,White,$6.00 ,1
8/2/2022,16:03:00,Cakes,Carrot Cake,$4.75 ,2
8/2/2022,9:34:00,Cakes,Banana Nut Pound,$9.15 ,1
8/2/2022,14:45:00,Cakes,Chocolate Cup Cake,$3.00 ,1
8/2/2022,15:30:00,Pastries,Muffin,$9.15 ,8
8/2/2022,12:02:00,Pastries,Cannoli,$6.45 ,13
8/2/2022,11:30:00,Pastries,Danish,$4.25 ,6
8/2/2022,16:17:00,Pastries,Brownies,$4.25 ,4
8/2/2022,18:08:00,Pastries,Eclair,$4.50 ,33
8/2/2022,11:42:00,Pastries,French Roll,$4.65 ,2
8/2/2022,11:36:00,Pastries,Napolean,$5.10 ,5
8/2/2022,12:19:00,Cookies,Oatmeal Raisin,$2.90 ,5
8/2/2022,17:44:00,Cookies,Sugar Cookie,$2.65 ,2
8/2/2022,13:55:00,Cookies,Black & White,$4.25 ,4
8/2/2022,11:01:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
8/2/2022,8:25:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,3
8/2/2022,15:29:00,Candy & Treats,Peppermint Chocolate,$5.00 ,2
8/2/2022,14:48:00,Candy & Treats,Local Honey,$7.00 ,2
8/2/2022,10:21:00,Candy & Treats,Popcorn,$3.50 ,3
8/3/2022,13:00:00,Bread,Sourdough,$6.50 ,2
8/3/2022,11:10:00,Bread,Baguette,$4.50 ,2
8/3/2022,18:22:00,Bread,Rye,$6.25 ,2
8/3/2022,8:04:00,Bread,Whole Wheat,$6.44 ,1
8/3/2022,15:13:00,Bread,White,$6.00 ,1
8/3/2022,14:20:00,Cakes,Carrot Cake,$4.75 ,2
8/3/2022,12:08:00,Cakes,Banana Nut Pound,$9.15 ,1
8/3/2022,14:11:00,Cakes,Chocolate Cup Cake,$3.00 ,1
8/3/2022,12:06:00,Pastries,Muffin,$9.15 ,8
8/3/2022,15:34:00,Pastries,Cannoli,$6.45 ,11
8/3/2022,12:11:00,Pastries,Danish,$4.25 ,6
8/3/2022,17:03:00,Pastries,Brownies,$4.25 ,5
8/3/2022,18:11:00,Pastries,Eclair,$4.50 ,30
8/3/2022,18:36:00,Pastries,French Roll,$4.65 ,2
8/3/2022,10:14:00,Pastries,Napolean,$5.10 ,4
8/3/2022,11:19:00,Cookies,Oatmeal Raisin,$2.90 ,3
8/3/2022,13:54:00,Cookies,Sugar Cookie,$2.65 ,2
8/3/2022,9:04:00,Cookies,Black & White,$4.25 ,4
8/3/2022,8:47:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
8/3/2022,8:36:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,3
8/3/2022,8:41:00,Candy & Treats,Peppermint Chocolate,$5.00 ,2
8/3/2022,14:53:00,Candy & Treats,Local Honey,$7.00 ,2
8/3/2022,18:02:00,Candy & Treats,Popcorn,$3.50 ,3
8/4/2022,13:15:00,Bread,Sourdough,$6.50 ,2
8/4/2022,8:40:00,Bread,Baguette,$4.50 ,2
8/4/2022,16:35:00,Bread,Rye,$6.25 ,2
8/4/2022,14:32:00,Bread,Whole Wheat,$6.44 ,1
8/4/2022,12:15:00,Bread,White,$6.00 ,1
8/4/2022,8:09:00,Cakes,Carrot Cake,$4.75 ,3
8/4/2022,9:05:00,Cakes,Banana Nut Pound,$9.15 ,1
8/4/2022,14:25:00,Cakes,Chocolate Cup Cake,$3.00 ,1
8/4/2022,15:14:00,Pastries,Muffin,$9.15 ,7
8/4/2022,10:39:00,Pastries,Cannoli,$6.45 ,15
8/4/2022,8:18:00,Pastries,Danish,$4.25 ,5
8/4/2022,18:21:00,Pastries,Brownies,$4.25 ,5
8/4/2022,15:21:00,Pastries,Eclair,$4.50 ,27
8/4/2022,17:35:00,Pastries,French Roll,$4.65 ,1
8/4/2022,16:28:00,Pastries,Napolean,$5.10 ,5
8/4/2022,13:54:00,Cookies,Oatmeal Raisin,$2.90 ,4
8/4/2022,17:55:00,Cookies,Sugar Cookie,$2.65 ,2
8/4/2022,10:05:00,Cookies,Black & White,$4.25 ,4
8/4/2022,10:37:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
8/4/2022,17:49:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,3
8/4/2022,14:19:00,Candy & Treats,Peppermint Chocolate,$5.00 ,2
8/4/2022,10:25:00,Candy & Treats,Local Honey,$7.00 ,2
8/4/2022,8:14:00,Candy & Treats,Popcorn,$3.50 ,2
8/5/2022,11:26:00,Bread,Sourdough,$6.50 ,1
8/5/2022,18:51:00,Bread,Baguette,$4.50 ,2
8/5/2022,10:51:00,Bread,Rye,$6.25 ,2
8/5/2022,8:56:00,Bread,Whole Wheat,$6.44 ,1
8/5/2022,10:29:00,Bread,White,$6.00 ,1
8/5/2022,13:22:00,Cakes,Carrot Cake,$4.75 ,2
8/5/2022,16:11:00,Cakes,Banana Nut Pound,$9.15 ,1
8/5/2022,9:16:00,Cakes,Chocolate Cup Cake,$3.00 ,1
8/5/2022,15:29:00,Pastries,Muffin,$9.15 ,7
8/5/2022,8:44:00,Pastries,Cannoli,$6.45 ,12
8/5/2022,17:08:00,Pastries,Danish,$4.25 ,5
8/5/2022,8:58:00,Pastries,Brownies,$4.25 ,5
8/5/2022,15:07:00,Pastries,Eclair,$4.50 ,24
8/5/2022,9:51:00,Pastries,French Roll,$4.65 ,2
8/5/2022,13:53:00,Pastries,Napolean,$5.10 ,5
8/5/2022,10:14:00,Cookies,Oatmeal Raisin,$2.90 ,5
8/5/2022,16:00:00,Cookies,Sugar Cookie,$2.65 ,2
8/5/2022,10:12:00,Cookies,Black & White,$4.25 ,4
8/5/2022,14:44:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
8/5/2022,10:06:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,3
8/5/2022,18:50:00,Candy & Treats,Peppermint Chocolate,$5.00 ,2
8/5/2022,17:46:00,Candy & Treats,Local Honey,$7.00 ,2
8/5/2022,18:10:00,Candy & Treats,Popcorn,$3.50 ,3
8/6/2022,9:22:00,Bread,Sourdough,$6.50 ,2
8/6/2022,16:50:00,Bread,Baguette,$4.50 ,2
8/6/2022,9:33:00,Bread,Rye,$6.25 ,1
8/6/2022,17:58:00,Bread,Whole Wheat,$6.44 ,1
8/6/2022,15:46:00,Bread,White,$6.00 ,1
8/6/2022,8:43:00,Cakes,Carrot Cake,$4.75 ,2
8/6/2022,13:36:00,Cakes,Banana Nut Pound,$9.15 ,1
8/6/2022,9:27:00,Cakes,Chocolate Cup Cake,$3.00 ,1
8/6/2022,9:49:00,Pastries,Muffin,$9.15 ,6
8/6/2022,9:32:00,Pastries,Cannoli,$6.45 ,11
8/6/2022,14:13:00,Pastries,Danish,$4.25 ,5
8/6/2022,16:23:00,Pastries,Brownies,$4.25 ,6
8/6/2022,13:35:00,Pastries,Eclair,$4.50 ,25
8/6/2022,16:05:00,Pastries,French Roll,$4.65 ,2
8/6/2022,17:56:00,Pastries,Napolean,$5.10 ,5
8/6/2022,13:36:00,Cookies,Oatmeal Raisin,$2.90 ,5
8/6/2022,15:44:00,Cookies,Sugar Cookie,$2.65 ,3
8/6/2022,15:10:00,Cookies,Black & White,$4.25 ,4
8/6/2022,9:24:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
8/6/2022,16:33:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,3
8/6/2022,8:45:00,Candy & Treats,Peppermint Chocolate,$5.00 ,2
8/6/2022,8:48:00,Candy & Treats,Local Honey,$7.00 ,2
8/6/2022,13:58:00,Candy & Treats,Popcorn,$3.50 ,3
8/7/2022,11:30:00,Bread,Sourdough,$6.50 ,2
8/7/2022,16:48:00,Bread,Baguette,$4.50 ,2
8/7/2022,11:04:00,Bread,Rye,$6.25 ,2
8/7/2022,16:24:00,Bread,Whole Wheat,$6.44 ,1
8/7/2022,10:32:00,Bread,White,$6.00 ,1
8/7/2022,15:57:00,Cakes,Carrot Cake,$4.75 ,2
8/7/2022,10:51:00,Cakes,Banana Nut Pound,$9.15 ,1
8/7/2022,16:17:00,Cakes,Chocolate Cup Cake,$3.00 ,1
8/7/2022,13:56:00,Pastries,Muffin,$9.15 ,7
8/7/2022,12:55:00,Pastries,Cannoli,$6.45 ,13
8/7/2022,8:42:00,Pastries,Danish,$4.25 ,6
8/7/2022,9:32:00,Pastries,Brownies,$4.25 ,5
8/7/2022,10:10:00,Pastries,Eclair,$4.50 ,30
8/7/2022,15:10:00,Pastries,French Roll,$4.65 ,2
8/7/2022,8:03:00,Pastries,Napolean,$5.10 ,6
8/7/2022,10:35:00,Cookies,Oatmeal Raisin,$2.90 ,4
8/7/2022,11:39:00,Cookies,Sugar Cookie,$2.65 ,3
8/7/2022,12:34:00,Cookies,Black & White,$4.25 ,4
8/7/2022,10:40:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
8/7/2022,11:08:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,4
8/7/2022,10:03:00,Candy & Treats,Peppermint Chocolate,$5.00 ,2
8/7/2022,12:05:00,Candy & Treats,Local Honey,$7.00 ,2
8/7/2022,12:17:00,Candy & Treats,Popcorn,$3.50 ,3
8/8/2022,15:17:00,Bread,Sourdough,$6.50 ,2
8/8/2022,18:13:00,Bread,Baguette,$4.50 ,2
8/8/2022,10:59:00,Bread,Rye,$6.25 ,1
8/8/2022,16:47:00,Bread,Whole Wheat,$6.44 ,1
8/8/2022,9:04:00,Bread,White,$6.00 ,1
8/8/2022,14:23:00,Cakes,Carrot Cake,$4.75 ,2
8/8/2022,17:38:00,Cakes,Banana Nut Pound,$9.15 ,1
8/8/2022,11:44:00,Cakes,Chocolate Cup Cake,$3.00 ,1
8/8/2022,8:43:00,Pastries,Muffin,$9.15 ,7
8/8/2022,10:47:00,Pastries,Cannoli,$6.45 ,11
8/8/2022,18:47:00,Pastries,Danish,$4.25 ,4
8/8/2022,8:08:00,Pastries,Brownies,$4.25 ,6
8/8/2022,8:40:00,Pastries,Eclair,$4.50 ,35
8/8/2022,11:03:00,Pastries,French Roll,$4.65 ,2
8/8/2022,12:59:00,Pastries,Napolean,$5.10 ,5
8/8/2022,10:14:00,Cookies,Oatmeal Raisin,$2.90 ,4
8/8/2022,10:08:00,Cookies,Sugar Cookie,$2.65 ,3
8/8/2022,15:31:00,Cookies,Black & White,$4.25 ,4
8/8/2022,13:54:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
8/8/2022,10:44:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,4
8/8/2022,9:15:00,Candy & Treats,Peppermint Chocolate,$5.00 ,2
8/8/2022,13:45:00,Candy & Treats,Local Honey,$7.00 ,2
8/8/2022,11:02:00,Candy & Treats,Popcorn,$3.50 ,3
8/9/2022,10:32:00,Bread,Sourdough,$6.50 ,2
8/9/2022,9:26:00,Bread,Baguette,$4.50 ,1
8/9/2022,13:56:00,Bread,Rye,$6.25 ,1
8/9/2022,8:26:00,Bread,Whole Wheat,$6.44 ,1
8/9/2022,12:25:00,Bread,White,$6.00 ,1
8/9/2022,11:00:00,Cakes,Carrot Cake,$4.75 ,3
8/9/2022,18:52:00,Cakes,Banana Nut Pound,$9.15 ,1
8/9/2022,8:22:00,Cakes,Chocolate Cup Cake,$3.00 ,1
8/9/2022,17:14:00,Pastries,Muffin,$9.15 ,7
8/9/2022,15:29:00,Pastries,Cannoli,$6.45 ,11
8/9/2022,15:22:00,Pastries,Danish,$4.25 ,5
8/9/2022,14:57:00,Pastries,Brownies,$4.25 ,4
8/9/2022,17:06:00,Pastries,Eclair,$4.50 ,27
8/9/2022,17:34:00,Pastries,French Roll,$4.65 ,1
8/9/2022,11:08:00,Pastries,Napolean,$5.10 ,5
8/9/2022,9:43:00,Cookies,Oatmeal Raisin,$2.90 ,4
8/9/2022,8:41:00,Cookies,Sugar Cookie,$2.65 ,2
8/9/2022,10:38:00,Cookies,Black & White,$4.25 ,4
8/9/2022,9:26:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,1
8/9/2022,18:56:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,4
8/9/2022,18:47:00,Candy & Treats,Peppermint Chocolate,$5.00 ,2
8/9/2022,9:30:00,Candy & Treats,Local Honey,$7.00 ,2
8/9/2022,12:24:00,Candy & Treats,Popcorn,$3.50 ,3
8/10/2022,17:02:00,Bread,Sourdough,$6.50 ,2
8/10/2022,10:37:00,Bread,Baguette,$4.50 ,2
8/10/2022,16:13:00,Bread,Rye,$6.25 ,2
8/10/2022,9:50:00,Bread,Whole Wheat,$6.44 ,1
8/10/2022,8:16:00,Bread,White,$6.00 ,1
8/10/2022,11:53:00,Cakes,Carrot Cake,$4.75 ,2
8/10/2022,16:52:00,Cakes,Banana Nut Pound,$9.15 ,1
8/10/2022,12:04:00,Cakes,Chocolate Cup Cake,$3.00 ,1
8/10/2022,17:24:00,Pastries,Muffin,$9.15 ,8
8/10/2022,14:10:00,Pastries,Cannoli,$6.45 ,12
8/10/2022,10:36:00,Pastries,Danish,$4.25 ,6
8/10/2022,9:51:00,Pastries,Brownies,$4.25 ,5
8/10/2022,11:07:00,Pastries,Eclair,$4.50 ,30
8/10/2022,14:31:00,Pastries,French Roll,$4.65 ,2
8/10/2022,8:32:00,Pastries,Napolean,$5.10 ,5
8/10/2022,8:23:00,Cookies,Oatmeal Raisin,$2.90 ,5
8/10/2022,14:35:00,Cookies,Sugar Cookie,$2.65 ,3
8/10/2022,13:53:00,Cookies,Black & White,$4.25 ,4
8/10/2022,14:53:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
8/10/2022,14:29:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,3
8/10/2022,8:24:00,Candy & Treats,Peppermint Chocolate,$5.00 ,2
8/10/2022,11:44:00,Candy & Treats,Local Honey,$7.00 ,2
8/10/2022,14:59:00,Candy & Treats,Popcorn,$3.50 ,3
8/11/2022,10:05:00,Bread,Sourdough,$6.50 ,2
8/11/2022,17:32:00,Bread,Baguette,$4.50 ,2
8/11/2022,14:23:00,Bread,Rye,$6.25 ,2
8/11/2022,13:03:00,Bread,Whole Wheat,$6.44 ,1
8/11/2022,12:37:00,Bread,White,$6.00 ,1
8/11/2022,12:49:00,Cakes,Carrot Cake,$4.75 ,2
8/11/2022,12:19:00,Cakes,Banana Nut Pound,$9.15 ,1
8/11/2022,18:02:00,Cakes,Chocolate Cup Cake,$3.00 ,1
8/11/2022,15:27:00,Pastries,Muffin,$9.15 ,8
8/11/2022,14:12:00,Pastries,Cannoli,$6.45 ,9
8/11/2022,18:19:00,Pastries,Danish,$4.25 ,6
8/11/2022,17:49:00,Pastries,Brownies,$4.25 ,6
8/11/2022,11:45:00,Pastries,Eclair,$4.50 ,40
8/11/2022,11:36:00,Pastries,French Roll,$4.65 ,2
8/11/2022,14:22:00,Pastries,Napolean,$5.10 ,5
8/11/2022,8:19:00,Cookies,Oatmeal Raisin,$2.90 ,5
8/11/2022,18:38:00,Cookies,Sugar Cookie,$2.65 ,2
8/11/2022,14:10:00,Cookies,Black & White,$4.25 ,4
8/11/2022,15:12:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
8/11/2022,10:54:00,Biscotti & Scones,Anisette Biscotti,$3.75 ,4
8/11/2022,10:24:00,Candy & Treats,Peppermint Chocolate,$5.00 ,3
8/11/2022,10:27:00,Candy & Treats,Local Honey,$7.00 ,2
8/11/2022,9:05:00,Candy & Treats,Popcorn,$3.50 ,2
8/12/2022,12:09:00,Bread,Sourdough,$6.50 ,2
8/12/2022,12:13:00,Bread,Baguette,$4.50 ,2
8/12/2022,14:42:00,Bread,Rye,$6.25 ,1
8/12/2022,10:58:00,Bread,Whole Wheat,$6.44 ,1
8/12/2022,13:41:00,Bread,White,$6.00 ,1
8/12/2022,16:44:00,Cakes,Carrot Cake,$4.75 ,2
8/12/2022,13:17:00,Cakes,Banana Nut Pound,$9.15 ,1
8/12/2022,18:09:00,Cakes,Chocolate Cup Cake,$3.00 ,1
8/12/2022,9:43:00,Pastries,Muffin,$9.15 ,6
8/12/2022,16:54:00,Pastries,Cannoli,$6.45 ,9
8/12/2022,16:40:00,Pastries,Danish,$4.25 ,6
8/12/2022,8:34:00,Pastries,Brownies,$4.25 ,5
8/12/2022,15:38:00,Pastries,Eclair,$4.50 ,27
8/12/2022,18:39:00,Pastries,French Roll,$4.65 ,2
8/12/2022,9:47:00,Pastries,Napolean,$5.10 ,5
8/12/2022,17:59:00,Cookies,Oatmeal Raisin,$2.90 ,5
